App,Category,Rating,Reviews,Installs,Type,Content Rating,Reviews_log,Installs_log,Rating_normalized,Reviews_normalized,Installs_normalized,popularity_score
GO Notifier,COMMUNICATION,4.2,124346,10000000,Free,Everyone,11.730831323488175,16.118095750958314,0.8,0.6454645072754279,0.7777777825657402,0.74108
"Photo Lab Picture Editor: face effects, art frames",PHOTOGRAPHY,4.5,1536512,50000000,Free,Everyone,14.245026121304388,17.72753358339242,0.875,0.7838028280317388,0.8554411125167106,0.83808
RULES OF SURVIVAL,GAME,4.2,1343866,10000000,Free,Teen,14.1110618368352,16.118095750958314,0.8,0.7764317229085856,0.7777777825657402,0.78474
DZ Mobile Market,SHOPPING,4.3,59,10000,Free,Everyone,4.0943445622221,9.210440366976515,0.825,0.225282763224038,0.4444492696759823,0.49824
Flip the Gun - Simulator Game,GAME,4.2,195558,10000000,Free,Everyone,12.18361740315936,16.118095750958314,0.8,0.6703781161882898,0.7777777825657402,0.74939
Extreme Coupon Finder,SHOPPING,4.1,11798,1000000,Free,Everyone,9.37577006109992,13.815511557963774,0.7749999999999999,0.5158821771393505,0.666666714889415,0.65252
ColorFul - Adult Coloring Book,ENTERTAINMENT,4.6,50725,5000000,Free,Everyone,10.834193878644593,15.424948670398354,0.8999999999999999,0.5961289034651627,0.7443300100968498,0.74682
The Legacy (Full),GAME,4.6,144,1000,Paid,Everyone,4.976733742420574,6.90875477931522,0.8999999999999999,0.2738343860132591,0.3333815641482814,0.50241
FP Connect,COMMUNICATION,4.2,0,100,Free,Teen,0.0,4.61512051684126,0.8,0.0,0.2227023748539915,0.3409
Flame - درب عقلك يوميا,EDUCATION,4.6,56065,1000000,Free,Everyone,10.93428484717576,13.815511557963774,0.8999999999999999,0.6016362000841444,0.666666714889415,0.72277
Knife&Axe Throwing,GAME,3.1,440,50000,Free,Everyone,6.089044875446846,10.819798284210286,0.525,0.3350369843302461,0.5221087433235612,0.46072
Learn HTML,EDUCATION,4.7,61749,1000000,Free,Everyone,11.030849254490224,13.815511557963774,0.925,0.6069494550333291,0.666666714889415,0.73287
BG LINKED (BGLINKED),SOCIAL,4.7,22,1000,Free,Everyone,3.1354942159291497,6.90875477931522,0.925,0.1725240243713494,0.3333815641482814,0.47697
WhatsApp Business,COMMUNICATION,4.4,136662,10000000,Free,Everyone,11.825273320384175,16.118095750958314,0.8500000000000001,0.6506609810215409,0.7777777825657402,0.75948
Fast Motorcycle Driver 2016,GAME,4.2,28151,1000000,Free,Everyone 10+,10.24537367900142,13.815511557963774,0.8,0.5637303010510682,0.666666714889415,0.6768
Hangouts Dialer - Call Phones,COMMUNICATION,4.0,122512,10000000,Free,Everyone,11.71597242578531,16.118095750958314,0.75,0.644646927444983,0.7777777825657402,0.72414
Chess Free,GAME,4.5,1375988,50000000,Free,Everyone,14.134683303257424,17.72753358339242,0.875,0.7777314447923038,0.8554411125167106,0.83606
No.Draw - Colors by Number 2018,ENTERTAINMENT,4.5,235496,10000000,Free,Everyone,12.369453453503969,16.118095750958314,0.875,0.6806033569544341,0.7777777825657402,0.77779
Drag'n'Boom,GAME,4.8,133180,1000000,Free,Everyone 10+,11.799464384271356,13.815511557963774,0.95,0.6492408981841028,0.666666714889415,0.7553
EyeEm - Camera & Photo Filter,PHOTOGRAPHY,4.2,215343,10000000,Free,Everyone,12.279992028473496,16.118095750958314,0.8,0.6756809287790472,0.7777777825657402,0.75115
"Homes.com 🏠 For Sale, Rent",HOUSE_AND_HOME,4.0,6000,1000000,Free,Everyone,8.699681400989514,13.815511557963774,0.75,0.4786818098474861,0.666666714889415,0.63178
"play2prep: ACT, SAT prep",EDUCATION,4.2,3692,100000,Free,Everyone,8.214194414852564,11.51293546492023,0.8,0.4519689018144398,0.5555560380757588,0.60251
Tubi TV - Free Movies & TV,ENTERTAINMENT,4.3,296771,10000000,Free,Teen,12.60071944620246,16.118095750958314,0.825,0.6933282854706092,0.7777777825657402,0.76537
ATC Unico BS,COMMUNICATION,4.2,10,500,Free,Everyone,2.3978952727983707,6.2166061010848646,0.8,0.1319391821495095,0.2999819695263294,0.41064
Love Sticker,SOCIAL,4.6,33177,1000000,Free,Everyone,10.40964228465222,13.815511557963774,0.8999999999999999,0.5727688381916471,0.666666714889415,0.71315
War and Order,GAME,4.3,224514,5000000,Free,Teen,12.32169779907718,15.424948670398354,0.825,0.6779757017521567,0.7443300100968498,0.7491
Bowmasters,GAME,4.7,1535581,50000000,Free,Teen,14.244420020237524,17.72753358339242,0.925,0.7837694785856771,0.8554411125167106,0.85474
MeetMe: Chat & Meet New People,SOCIAL,4.2,1259894,50000000,Free,Mature 17+,14.046538942121911,17.72753358339242,0.8,0.7728814853085694,0.8554411125167106,0.80944
Camera MX - Free Photo & Video Camera,PHOTOGRAPHY,4.3,244302,10000000,Free,Everyone,12.40616453715406,16.118095750958314,0.825,0.6826233077035604,0.7777777825657402,0.7618
VidPlay,VIDEO_PLAYERS,4.2,3546,1000000,Free,Everyone,8.173857454773621,13.815511557963774,0.8,0.4497494447832734,0.666666714889415,0.63881
AX Video Player,VIDEO_PLAYERS,4.4,569,50000,Free,Everyone,6.345636360828596,10.819798284210286,0.8500000000000001,0.349155395218261,0.5221087433235612,0.57375
Pluto TV - It’s Free TV,ENTERTAINMENT,4.2,28948,1000000,Free,Teen,10.273290940090206,13.815511557963774,0.8,0.5652663900695057,0.666666714889415,0.67731
PUBG MOBILE,GAME,4.4,3715656,50000000,Free,Teen,15.128066071103424,17.72753358339242,0.8500000000000001,0.8323902580598497,0.8554411125167106,0.84594
Color by Number – New Coloring Book,GAME,4.7,141529,5000000,Free,Everyone 10+,11.860266987727885,15.424948670398354,0.925,0.6525864345232497,0.7443300100968498,0.77397
Crackle - Free TV & Movies,ENTERTAINMENT,3.7,388089,10000000,Free,Teen,12.868992550470022,16.118095750958314,0.675,0.7080894530542398,0.7777777825657402,0.72029
Angry Birds Rio,GAME,4.4,2610526,100000000,Free,Everyone,14.775062674625456,18.420680753952364,0.8500000000000001,0.8129669830087468,0.888888889328545,0.85062
Amazon Shopping,SHOPPING,4.3,908525,100000000,Free,Teen,13.71957878501095,18.420680753952364,0.825,0.7548911851423941,0.888888889328545,0.82293
Ghost In Photo,PHOTOGRAPHY,3.9,28429,5000000,Free,Teen,10.255200204645046,15.424948670398354,0.725,0.5642709851132534,0.7443300100968498,0.67787
Photo Mixer,PHOTOGRAPHY,3.9,55427,10000000,Free,Everyone,10.922840160218604,16.118095750958314,0.725,0.6010064800733442,0.7777777825657402,0.70126
Foods Co,SHOPPING,4.3,199,10000,Free,Everyone,5.298317366548036,9.210440366976515,0.825,0.2915288536746999,0.4444492696759823,0.52033
Skywatch BL,WEATHER,4.2,15,1000,Free,Everyone,2.772588722239781,6.90875477931522,0.8,0.1525559070902885,0.3333815641482814,0.42865
PAC-MAN,GAME,4.2,685981,100000000,Free,Everyone,13.438606667296716,18.420680753952364,0.8,0.7394312808510906,0.888888889328545,0.80944
Real time Weather Forecast,WEATHER,4.4,4184,1000000,Free,Everyone,8.339261982923576,13.815511557963774,0.8500000000000001,0.4588504836883055,0.666666714889415,0.65851
Dream League Soccer 2018,GAME,4.6,9882639,100000000,Free,Everyone,16.10629024050849,18.420680753952364,0.8999999999999999,0.8862150010894174,0.888888889328545,0.8917
Morse Machine for Ham Radio,COMMUNICATION,4.8,341,5000,Paid,Everyone,5.834810737062605,8.517393171418904,0.95,0.3210482815401712,0.41100631715213,0.56068
Insave-Download for Instagram,PHOTOGRAPHY,4.3,46242,1000000,Free,Everyone,10.741665380134448,13.815511557963774,0.825,0.5910377159735991,0.666666714889415,0.69423
Amino: Communities and Chats,SOCIAL,4.8,1259075,10000000,Free,Teen,14.04588867657391,16.118095750958314,0.95,0.7728457058041194,0.7777777825657402,0.83354
Brilliant,EDUCATION,4.5,41185,1000000,Free,Everyone,10.625853671765292,13.815511557963774,0.875,0.5846654184596498,0.666666714889415,0.70878
Punch em,GAME,4.1,2208,500000,Free,Everyone,7.700295203420117,13.122365377402328,0.7749999999999999,0.423692670390643,0.6332189858499012,0.61064
eBay Kleinanzeigen for Germany,SHOPPING,4.6,318142,10000000,Free,Teen,12.670256246218669,16.118095750958314,0.8999999999999999,0.6971544027441653,0.7777777825657402,0.79164
eBay: Buy & Sell this Summer - Discover Deals Now!,SHOPPING,4.4,2788923,100000000,Free,Teen,14.841166416327978,18.420680753952364,0.8500000000000001,0.8166042034145716,0.888888889328545,0.85183
iGun Pro -The Original Gun App,GAME,4.2,249308,10000000,Free,Everyone,12.426448369943053,16.118095750958314,0.8,0.6837393832634049,0.7777777825657402,0.75384
Portable Wi-Fi hotspot Premium,COMMUNICATION,3.7,481,10000,Paid,Everyone,6.1779441140506,9.210440366976515,0.675,0.3399284793709804,0.4444492696759823,0.48646
BBM - Free Calls & Messages,COMMUNICATION,4.3,12842860,100000000,Free,Everyone,16.368298650720195,18.420680753952364,0.825,0.9006314669592063,0.888888889328545,0.87151
Fidget Spinner,GAME,4.2,307398,10000000,Free,Everyone,12.635901856990904,16.118095750958314,0.8,0.6952641241863919,0.7777777825657402,0.75768
Motocross Mayhem,GAME,3.8,35171,1000000,Free,Everyone,10.468005590498892,13.815511557963774,0.7,0.5759801572714689,0.666666714889415,0.64755
EF Lens Simulator,PHOTOGRAPHY,4.2,2,100,Paid,Everyone,1.0986122886681098,4.61512051684126,0.8,0.060448848000402,0.2227023748539915,0.36105
Flippy Campus - Buy & sell on campus at a discount,EDUCATION,4.0,889,500000,Free,Everyone,6.7912214627261855,13.122365377402328,0.75,0.3736727853600602,0.6332189858499012,0.58563
AE 3D Moto 3,GAME,3.9,2588,100000,Free,Everyone 10+,7.859026979751538,11.51293546492023,0.725,0.4324265550551997,0.5555560380757588,0.57099
Memorado - Brain Games,EDUCATION,4.4,56897,1000000,Free,Everyone,10.949015470111782,13.815511557963774,0.8500000000000001,0.6024467218632975,0.666666714889415,0.70637
Candy Bomb,GAME,4.4,42145,10000000,Free,Everyone,10.64889505975716,16.118095750958314,0.8500000000000001,0.5859332227385616,0.7777777825657402,0.7379
METEO FRANCE,WEATHER,3.9,100994,5000000,Free,Everyone,11.52282628964749,15.424948670398354,0.725,0.6340194644667428,0.7443300100968498,0.70112
Funny Quotes Free,ENTERTAINMENT,4.2,23666,1000000,Free,Teen,10.0718369517632,13.815511557963774,0.8,0.5541818048659145,0.666666714889415,0.67362
BJ Toys,SHOPPING,4.7,55,500,Free,Everyone,4.02535169073515,6.2166061010848646,0.925,0.2214865744824374,0.2999819695263294,0.48216
Woodman Deluxe,GAME,4.0,82,5000,Free,Everyone,4.418840607796598,8.517393171418904,0.75,0.2431374807963718,0.41100631715213,0.46805
Video Downloader,VIDEO_PLAYERS,4.2,59089,10000000,Free,Everyone,10.98681698433972,16.118095750958314,0.8,0.6045266712788643,0.7777777825657402,0.72743
Sniper 3D Gun Shooter: Free Shooting Games - FPS,GAME,4.6,7671249,100000000,Free,Mature 17+,15.852990132685443,18.420680753952364,0.8999999999999999,0.8722776913813277,0.888888889328545,0.88706
Adblock Browser for Android,COMMUNICATION,4.1,121113,10000000,Free,Everyone,11.704487529795632,16.118095750958314,0.7749999999999999,0.6440149950160985,0.7777777825657402,0.73226
Race Manager FP,GAME,3.8,196,5000,Free,Everyone,5.2832037287379885,8.517393171418904,0.7,0.2906972573015879,0.41100631715213,0.46723
BitTorrent®- Torrent Downloads,VIDEO_PLAYERS,4.5,641219,10000000,Free,Everyone,13.371127890746996,16.118095750958314,0.875,0.7357184020229717,0.7777777825657402,0.79617
"WeatherClear - Ad-free Weather, Minute forecast",WEATHER,4.5,3252,50000,Free,Everyone,8.087332926473351,10.819798284210286,0.875,0.4449886132201471,0.5221087433235612,0.61403
Messenger,SOCIAL,4.1,68025,10000000,Free,Everyone,11.127645264021162,16.118095750958314,0.7749999999999999,0.6122754534110413,0.7777777825657402,0.72168
ez Share Android app,PHOTOGRAPHY,3.3,1461,100000,Free,Everyone,7.2875606403097235,11.51293546492023,0.575,0.4009828125751807,0.5555560380757588,0.51051
My Tele2,COMMUNICATION,4.3,158679,5000000,Free,Everyone,11.974644874628266,15.424948670398354,0.825,0.6588798390037608,0.7443300100968498,0.74274
Coursera: Online courses,EDUCATION,4.4,90481,5000000,Free,Everyone,11.412906214878154,15.424948670398354,0.8500000000000001,0.6279713417937479,0.7443300100968498,0.74077
HomeWork,EDUCATION,4.3,16195,1000000,Free,Everyone,9.692519577152051,13.815511557963774,0.825,0.5333106580944007,0.666666714889415,0.67499
WIZARD Card Game,GAME,4.0,48,1000,Paid,Everyone,3.8918202981106265,6.90875477931522,0.75,0.214139288329442,0.3333815641482814,0.43251
Mango Languages: Lovable Language Courses,EDUCATION,4.0,4815,500000,Free,Everyone,8.479698986988657,13.122365377402328,0.75,0.4665777366964197,0.6332189858499012,0.6166
Meetup,SOCIAL,4.2,79130,5000000,Free,Teen,11.278859985955462,15.424948670398354,0.8,0.620595727848087,0.7443300100968498,0.72164
Dr. Splorchy Presents Space Heroes,GAME,4.6,18,100,Paid,Mature 17+,2.9444389791664403,4.61512051684126,0.8999999999999999,0.162011608766795,0.2227023748539915,0.42824
Quiz DC,GAME,1.4,33,1000,Free,Everyone,3.5263605246161616,6.90875477931522,0.0999999999999999,0.1940306271337705,0.3333815641482814,0.20914
Pinterest,SOCIAL,4.6,4300936,100000000,Free,Teen,15.27434346390226,18.420680753952364,0.8999999999999999,0.8404388662671288,0.888888889328545,0.87644
Sonic the Hedgehog™ Classic,GAME,4.4,125652,10000000,Free,Everyone,11.741279418532317,16.118095750958314,0.8500000000000001,0.6460393918964463,0.7777777825657402,0.75794
HD Video Player - Video & MP3 Player | AV Player |,VIDEO_PLAYERS,4.4,22,5000,Free,Everyone,3.1354942159291497,8.517393171418904,0.8500000000000001,0.1725240243713494,0.41100631715213,0.47784
Telemundo Now,ENTERTAINMENT,3.9,8674,1000000,Free,Teen,9.06820060481506,13.815511557963774,0.725,0.4989588098110368,0.666666714889415,0.63021
Candy Crush Jelly Saga,GAME,4.3,1300619,50000000,Free,Everyone,14.078351631817023,17.72753358339242,0.825,0.7746319121549641,0.8554411125167106,0.81836
Opera Browser: Fast and Secure,COMMUNICATION,4.4,2473509,100000000,Free,Everyone,14.721148752495983,18.420680753952364,0.8500000000000001,0.8100004819805624,0.888888889328545,0.84963
Miami crime simulator,GAME,4.0,254518,10000000,Free,Mature 17+,12.447130768374684,16.118095750958314,0.75,0.6848773890657914,0.7777777825657402,0.73755
Univision NOW - Live TV and On Demand,ENTERTAINMENT,4.0,22998,1000000,Free,Teen,10.043206015705213,13.815511557963774,0.75,0.552606447371983,0.666666714889415,0.65642
パーリーゲイツ公式通販｜EJ STYLE（イージェイスタイル）,SHOPPING,4.3,1,100,Free,Everyone,0.6931471805599453,4.61512051684126,0.825,0.0381389767725721,0.2227023748539915,0.36195
American Sniper City Fight Shooting Assassin,GAME,4.1,395,50000,Free,Teen,5.981414211254481,10.819798284210286,0.7749999999999999,0.3291148316954578,0.5221087433235612,0.54207
"SKOUT - Meet, Chat, Go Live",SOCIAL,4.3,1064049,50000000,Free,Mature 17+,13.877592940260818,17.72753358339242,0.825,0.7635855842048614,0.8554411125167106,0.81468
All Social Networks,SOCIAL,4.2,22492,1000000,Free,Everyone,10.0209594286763,13.815511557963774,0.8,0.5513823753570334,0.666666714889415,0.67268
Farming Simulator 18,GAME,4.5,18125,100000,Paid,Everyone,9.805102650614726,11.51293546492023,0.875,0.5395053067118979,0.5555560380757588,0.65669
Picai - Smart AI Camera,PHOTOGRAPHY,4.0,529,100000,Free,Everyone,6.272877006546167,11.51293546492023,0.75,0.3451519636227906,0.5555560380757588,0.55024
The Game of Life,GAME,4.4,18621,100000,Paid,Everyone,9.832098956448474,11.51293546492023,0.8500000000000001,0.5409907220897788,0.5555560380757588,0.64885
BluTV,VIDEO_PLAYERS,3.9,28835,1000000,Free,Teen,10.269379885524469,13.815511557963774,0.725,0.5650511924557486,0.666666714889415,0.65224
PhotoScan by Google Photos,PHOTOGRAPHY,4.3,61990,10000000,Free,Everyone,11.034744492199986,16.118095750958314,0.825,0.6071637823576013,0.7777777825657402,0.73665
Beach Shoot Em Up: Head Hunter,GAME,4.4,1218,500000,Free,Everyone 10+,7.105786129481271,13.122365377402328,0.8500000000000001,0.390981049543076,0.6332189858499012,0.62473
The CW,ENTERTAINMENT,4.4,288150,5000000,Free,Teen,12.571239927273504,15.424948670398354,0.8500000000000001,0.6917062364754885,0.7443300100968498,0.76201
English Grammar Test,EDUCATION,4.8,4075,500000,Free,Everyone,8.312871394342615,13.122365377402328,0.95,0.4573983966379178,0.6332189858499012,0.68021
DMR BrandMeister Tool,COMMUNICATION,3.3,78,10000,Free,Everyone,4.3694478524670215,9.210440366976515,0.575,0.2404197475341139,0.4444492696759823,0.41996
FaFaFa™ Gold Casino: Free slot machines,GAME,4.3,11051,1000000,Free,Teen,9.310366686043308,13.815511557963774,0.825,0.5122834929463096,0.666666714889415,0.66798
BA SALES,COMMUNICATION,4.2,0,1,Free,Everyone,0.0,0.6931471805599453,0.8,0.0,0.0334477772943838,0.27782
Casper Ssinema,VIDEO_PLAYERS,3.3,1261,10000,Free,Everyone,7.140453043101158,9.210440366976515,0.575,0.3928885241031796,0.4444492696759823,0.47078
wetter.com - Weather and Radar,WEATHER,4.2,189310,10000000,Free,Everyone,12.151146444331138,16.118095750958314,0.8,0.6685914694568809,0.7777777825657402,0.74879
V.360° Camera,PHOTOGRAPHY,3.3,582,100000,Free,Everyone,6.368187186350492,11.51293546492023,0.575,0.3503962073212362,0.5555560380757588,0.49365
Samsung Video Library,VIDEO_PLAYERS,4.4,25922,50000000,Free,Everyone,10.162885884509508,17.72753358339242,0.8500000000000001,0.5591915823396882,0.8554411125167106,0.75488
WEB.DE Mail,COMMUNICATION,4.3,226541,10000000,Free,Everyone,12.330685637178698,16.118095750958314,0.825,0.6784702387829682,0.7777777825657402,0.76042
BSPlayer,VIDEO_PLAYERS,4.2,4585,50000,Paid,Everyone,8.43076346341785,10.819798284210286,0.8,0.4638851616572874,0.5221087433235612,0.59533
"BT Dating -Find your match, help cupid, be social",SOCIAL,4.1,158,50000,Free,Mature 17+,5.0689042022202315,10.819798284210286,0.7749999999999999,0.2789058731721287,0.5221087433235612,0.52534
Bubble Shooter,GAME,4.5,148895,10000000,Free,Everyone,11.911003354644375,16.118095750958314,0.875,0.6553780972084958,0.7777777825657402,0.76939
pretty Easy privacy p≡p,COMMUNICATION,3.7,21,500,Paid,Everyone,3.091042453358316,6.2166061010848646,0.675,0.1700781589220816,0.2999819695263294,0.38169
LINE: Free Calls & Messages,COMMUNICATION,4.2,10790092,500000000,Free,Everyone,16.194138956288924,20.030118658386467,0.8,0.8910486933046028,0.9665522227538712,0.88587
BQ Partners,COMMUNICATION,4.2,0,1000,Free,Everyone,0.0,6.90875477931522,0.8,0.0,0.3333815641482814,0.37779
"Truecaller: Caller ID, SMS spam blocking & Dialer",COMMUNICATION,4.5,7820209,100000000,Free,Everyone,15.872221966380874,18.420680753952364,0.875,0.8733358828869348,0.888888889328545,0.87907
CY Digital Net,SHOPPING,4.7,3,500,Free,Everyone,1.3862943611198906,6.2166061010848646,0.925,0.0762779535451442,0.2999819695263294,0.43375
"Viva Decora - Decoration, Photos, Architecture, House",HOUSE_AND_HOME,4.8,3167,100000,Free,Everyone,8.060855752934316,11.51293546492023,0.95,0.4435317620131742,0.5555560380757588,0.6497
EP RSS Reader,COMMUNICATION,3.8,4,100,Free,Everyone,1.6094379124341005,4.61512051684126,0.7,0.0885559616784917,0.2227023748539915,0.33709
Freecell CY,GAME,4.0,387,50000,Free,Everyone,5.961005339623274,10.819798284210286,0.75,0.3279918761343197,0.5221087433235612,0.53337
"Sweet Camera - Selfie Filters, Beauty Camera",PHOTOGRAPHY,4.7,233039,10000000,Free,Everyone,12.358965391633316,16.118095750958314,0.925,0.6800262732422115,0.7777777825657402,0.79427
LightInTheBox Online Shopping,SHOPPING,4.0,41986,5000000,Free,Teen,10.6451153255436,15.424948670398354,0.75,0.5857252507530722,0.7443300100968498,0.69335
K-@ Mail - Email App,COMMUNICATION,4.1,1760,100000,Free,Everyone,7.473637108496206,11.51293546492023,0.7749999999999999,0.411221281831239,0.5555560380757588,0.58059
"Movies by Flixster, with Rotten Tomatoes",ENTERTAINMENT,4.5,653008,10000000,Free,Everyone,13.389346190705703,16.118095750958314,0.875,0.7367208259503107,0.7777777825657402,0.7965
HauteLook,SHOPPING,4.1,7193,500000,Free,Everyone,8.881002624255569,13.122365377402328,0.7749999999999999,0.4886586316776377,0.6332189858499012,0.63229
CJ DVD Rentals,COMMUNICATION,1.0,5,100,Free,Everyone,1.791759469228055,4.61512051684126,0.0,0.0985878247729741,0.2227023748539915,0.1071
Br Browser,SOCIAL,4.9,29,500,Free,Everyone,3.4011973816621555,6.2166061010848646,0.975,0.1871437864514659,0.2999819695263294,0.48738
F-Stop Gallery Pro,PHOTOGRAPHY,4.4,1302,10000,Paid,Everyone,7.172424577124845,9.210440366976515,0.8500000000000001,0.3946476910271912,0.4444492696759823,0.56303
PicsArt Photo Studio: Collage Maker & Pic Editor,PHOTOGRAPHY,4.5,7594559,100000000,Free,Teen,15.84294275948328,18.420680753952364,0.875,0.8717248556432191,0.888888889328545,0.87854
Slickdeals: Coupons & Shopping,SHOPPING,4.5,33599,1000000,Free,Everyone,10.422281345951296,13.815511557963774,0.875,0.5734642761575395,0.666666714889415,0.70504
2ndLine - Second Phone Number,COMMUNICATION,4.2,15880,1000000,Free,Everyone,9.672878705110646,13.815511557963774,0.8,0.5322299601076108,0.666666714889415,0.6663
Tribeca Shortlist - Handpicked Movies,ENTERTAINMENT,3.9,801,100000,Free,Teen,6.687108607866515,11.51293546492023,0.725,0.3679441928409195,0.5555560380757588,0.5495
My OldBoy! Free - GBC Emulator,GAME,4.2,51787,5000000,Free,Everyone,10.854913741178535,15.424948670398354,0.8,0.5972689706515785,0.7443300100968498,0.71387
Collage&Add Stickers papelook,PHOTOGRAPHY,4.0,32896,5000000,Free,Everyone,10.401136747185486,15.424948670398354,0.75,0.5723008387465366,0.7443300100968498,0.68888
SAMURAI vs ZOMBIES DEFENSE,GAME,4.5,407788,5000000,Free,Everyone,12.91850516275182,15.424948670398354,0.875,0.7108137811951108,0.7443300100968498,0.77671
FO AIRBUS TLSE,COMMUNICATION,4.2,4,1000,Free,Everyone,1.6094379124341005,6.90875477931522,0.8,0.0885559616784917,0.3333815641482814,0.40731
Retro City Rampage DX,GAME,4.7,416,10000,Paid,Teen,6.0330862217988015,9.210440366976515,0.925,0.3319579762183136,0.4444492696759823,0.56714
Drift Legends,GAME,4.2,33788,1000000,Free,Everyone,10.427890584715806,13.815511557963774,0.8,0.5737729128121366,0.666666714889415,0.68015
Cube Z (Pixel Zombies),GAME,4.2,41444,1000000,Free,Teen,10.632122526025627,13.815511557963774,0.8,0.5850103490800591,0.666666714889415,0.68389
Learn Java,EDUCATION,4.7,52743,1000000,Free,Everyone,10.873205300793137,13.815511557963774,0.925,0.5982754255385647,0.666666714889415,0.72998
DEER HUNTER 2018,GAME,4.3,955656,10000000,Free,Teen,13.770154341043344,16.118095750958314,0.825,0.7576739995444106,0.7777777825657402,0.78682
Buscapé - Offers and discounts,SHOPPING,4.4,108592,10000000,Free,Everyone,11.595362227682632,16.118095750958314,0.8500000000000001,0.6380106030495533,0.7777777825657402,0.75526
Weather 14 Days,WEATHER,4.4,279917,10000000,Free,Everyone,12.542251982117502,16.118095750958314,0.8500000000000001,0.6901112353011402,0.7777777825657402,0.77263
HBO GO: Stream with TV Package,ENTERTAINMENT,3.8,87723,10000000,Free,Teen,11.381950801127395,16.118095750958314,0.7,0.6262680847667601,0.7777777825657402,0.70135
Messenger – Text and Video Chat for Free,COMMUNICATION,4.0,56642847,1000000000,Free,Everyone,17.852276288571492,20.72326583794641,0.75,0.9822842389077352,1.0,0.91076
Guess the song of J Balvin,GAME,4.3,28,1000,Free,Everyone,3.367295829986474,6.90875477931522,0.825,0.1852784243347673,0.3333815641482814,0.44789
HD Camera,PHOTOGRAPHY,4.3,49680,5000000,Free,Everyone,10.813377845229256,15.424948670398354,0.825,0.5949835446767402,0.7443300100968498,0.72144
Gangstar Vegas - mafia game,GAME,4.5,4830407,50000000,Free,Mature 17+,15.390441494110885,17.72753358339242,0.875,0.8468269180426423,0.8554411125167106,0.85909
SnowMobile Parking Adventure,GAME,3.6,12257,1000000,Free,Everyone,9.413934064045677,13.815511557963774,0.65,0.517982071739976,0.666666714889415,0.61155
Hyundai CX Conference,COMMUNICATION,4.2,0,50,Free,Everyone,0.0,3.9318256327243257,0.8,0.0,0.1897300195572819,0.32991
"Shopular: Coupons, Weekly Ads & Shopping Deals",SHOPPING,4.7,57920,1000000,Free,Everyone,10.966835292103926,13.815511557963774,0.925,0.6034272203722877,0.666666714889415,0.7317
"ooVoo Video Calls, Messaging & Stories",SOCIAL,4.3,1157004,50000000,Free,Everyone,13.961345327687653,17.72753358339242,0.825,0.768193884502843,0.8554411125167106,0.81621
Dash Quest Heroes,GAME,4.3,8432,500000,Free,Everyone 10+,9.039907859574642,13.122365377402328,0.825,0.497402060560921,0.6332189858499012,0.65187
Zombie Catchers,GAME,4.7,990796,10000000,Free,Everyone,13.80626494873648,16.118095750958314,0.925,0.7596609103574062,0.7777777825657402,0.82081
Boxed Wholesale,SHOPPING,3.8,6380,1000000,Free,Everyone,8.761080103868347,13.815511557963774,0.7,0.4820601453130797,0.666666714889415,0.61624
BH Mail,COMMUNICATION,3.4,7,1000,Free,Everyone,2.0794415416798357,6.90875477931522,0.6,0.1144169303177164,0.3333815641482814,0.34927
ASOS,SHOPPING,4.7,181798,10000000,Free,Everyone,12.110656960160332,16.118095750958314,0.925,0.6663636201059302,0.7777777825657402,0.78971
Rent.com Apartment Homes,HOUSE_AND_HOME,4.0,7508,1000000,Free,Everyone,8.923857580099885,13.815511557963774,0.75,0.4910166361698663,0.666666714889415,0.63589
Videos downloader for Facebook:fast fb video saver,VIDEO_PLAYERS,4.3,20,5000,Free,Everyone,3.044522437723423,8.517393171418904,0.825,0.167518492165123,0.41100631715213,0.46784
Dr. Chess,GAME,4.1,97209,1000000,Free,Everyone,11.484628865815116,13.815511557963774,0.7749999999999999,0.6319177309515921,0.666666714889415,0.69119
Kung Fu Do Fighting,GAME,4.0,271214,10000000,Free,Teen,12.510667143253364,16.118095750958314,0.75,0.6883733454711163,0.7777777825657402,0.73872
Law of Creation: A Playable Manga,GAME,4.5,13118,500000,Free,Teen,9.48181684008103,13.122365377402328,0.875,0.5217171797965053,0.6332189858499012,0.67665
Cooking Channel,ENTERTAINMENT,4.1,1033,100000,Free,Teen,6.9411900550683745,11.51293546492023,0.7749999999999999,0.3819244941174032,0.5555560380757588,0.57083
Jabong Online Shopping App,SHOPPING,4.1,367290,10000000,Free,Everyone,12.813909728376595,16.118095750958314,0.7749999999999999,0.705058635745437,0.7777777825657402,0.75261
Sniper Traning for CS GO,GAME,3.2,655,50000,Free,Teen,6.486160788944089,10.819798284210286,0.55,0.3568874585522649,0.5221087433235612,0.47633
My Talking Angela,GAME,4.5,9881908,100000000,Free,Everyone,16.10621626968322,18.420680753952364,0.875,0.8862109309991597,0.888888889328545,0.88337
Granny,GAME,4.5,1137267,50000000,Free,Teen,13.944139452961425,17.72753358339242,0.875,0.7672471671606398,0.8554411125167106,0.83256
B&H Photo Video Pro Audio,SHOPPING,4.6,17180,1000000,Free,Everyone,9.751559401061966,13.815511557963774,0.8999999999999999,0.5365592011685253,0.666666714889415,0.70108
"RetailMeNot - Coupons, Deals & Discount Shopping",SHOPPING,4.4,210208,10000000,Free,Everyone,12.25585755287376,16.118095750958314,0.8500000000000001,0.6743529796361638,0.7777777825657402,0.76738
